bookkeeping	category	child_dialect_count	child_family_count	child_language_count	description	family_pk	father_pk	hid	id	jsondata	latitude	level	longitude	macroareas	markup_description	name	newick	pk
FALSE	Spoken L1 Language	9	0	0				kun	kuna1268	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q36041"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Kunama_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/kuna1268"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_knm"", ""label"": ""Kunama""}], ""meds"": [[""548360"", ""grammar"", 1938, 273, ""Fermo Castelnuovo del Zappa, Giuseppe 1938""], [""26973"", ""grammar_sketch"", 1891, 136, ""Reinisch, Simon Leo 1891""], [""126066"", ""grammar_sketch"", 1890, 112, ""Reinisch, Simon Leo 1890""], [""143819"", ""grammar_sketch"", 1889, 94, ""Reinisch, Simon Leo 1889""], [""17585"", ""grammar_sketch"", 1881, 91, ""Reinisch, Leo 1881, 1889, 1890""], [""113527"", ""grammar_sketch"", 1873, 71, ""Englund, P. 1873""], [""83649"", ""wordlist_or_less"", 1848, 3, ""Latham, Robert G. 1848""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	14.5879	language	37.5292	Africa		Kunama	"('Aimara [aima1242]':1,'Barka [bark1246]':1,'Bitama [bita1252]':1,'Ilit [ilit1242]':1,'Marda [mard1244]':1,'Sokodasa [soko1249]':1,'Takazze-Setiit [taka1265]':1,'Tigray [tigr1252]':1,'Tika [tika1245]':1)'Kunama [kuna1268][kun]-l-':1"	425
FALSE	Spoken L1 Language	0	0	0				ggk	kung1259	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/6660"", ""label"": ""Kungarakany""}, {""url"": ""https://collection.aiatsis.gov.au/austlang/language/n14"", ""label"": ""Gungarakayn""}, {""url"": ""https://en.wikipedia.org/wiki/Kungarakany_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/kung1259"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q6444516"", ""label"": null}], ""meds"": [[""100209"", ""grammar_sketch"", 1983, 96, ""Lucy Parish 1983""], [""148903"", ""wordlist_or_less"", 1968, 1, ""Darrell T. Tryon 1968""], [""1166"", ""wordlist_or_less"", 1901, 2, ""Mathews, Robert Hamilton 1901""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-12.7	language	130.881	Australia		Kungarakany	'Kungarakany [kung1259][ggk]-l-':1	209
FALSE	Spoken L1 Language	0	0	0				kuz	kunz1244	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q2669181"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Kunza_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/kunz1244"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_atm"", ""label"": ""Atacame\u00f1o""}], ""meds"": [[""29369"", ""grammar_sketch"", 1908, 123, ""R. R. Schuller 1908""], [""33855"", ""grammar_sketch"", 1890, 18, ""Francisco J. San Rom\u00e1n 1890""], [""16739"", ""phonology_or_text"", 1869, 0, ""Tschudi, J.J. von 1971 [1869]""], [""22217"", ""wordlist_or_less"", 1860, 0, ""Philippi, Rudolph A. 1860""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-23	language	-69	South America		Kunza	'Kunza [kunz1244][kuz]-l-':1	403
FALSE	Spoken L1 Language	0	0	0				kto	kuot1243	"{""links"": [{""url"": ""http://crubadan.org/languages/kto"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2229"", ""label"": ""Kuot""}, {""url"": ""https://en.wikipedia.org/wiki/Kuot_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/kuot1243"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_kuo"", ""label"": ""Kuot""}, {""url"": ""https://www.wikidata.org/entity/Q56537"", ""label"": null}], ""meds"": [[""46091"", ""grammar"", 2002, 264, ""Eva Lindstr\u00f6m 2002""], [""163128"", ""grammar_sketch"", 1996, 75, ""Chung, Kyung-Ja and Chung, Chul-Hwa 1996""], [""128519"", ""wordlist_or_less"", 1962, 2, ""Arthur Capell 1962""], [""23140"", ""wordlist_or_less"", 1930, 50, ""E. W. P. Chinnery 1930""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-3.06952	language	151.537	Papunesia		Kuot	'Kuot [kuot1243][kto]-l-':1	184
FALSE	Spoken L1 Language	0	0	0				kgg	kusu1250	"{""links"": [{""url"": ""http://crubadan.org/languages/kgg"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/5873"", ""label"": ""Kusunda""}, {""url"": ""https://en.wikipedia.org/wiki/Kusunda_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/kusu1250"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_kus"", ""label"": ""Kusunda""}, {""url"": ""https://www.wikidata.org/entity/Q33630"", ""label"": null}], ""meds"": [[""84002"", ""grammar"", 2005, 251, ""Pokharel, Madhav P. and Prasain, Balaram and Watters, David E. and Yadava, Yogendra P. 2005""], [""552863"", ""grammar"", 1966, 0, ""Watters, David 1966""], [""109758"", ""wordlist_or_less"", 1857, 5, ""Brian H. Hodgson 1857""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	28.33	language	82.6	Eurasia		Kusunda	'Kusunda [kusu1250][kgg]-l-':1	241
FALSE	Spoken L1 Language	0	0	0				kut	kute1249	"{""links"": [{""url"": ""http://crubadan.org/languages/kut"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/1937"", ""label"": ""Ktunaxa""}, {""url"": ""https://en.wikipedia.org/wiki/Kutenai_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_kut"", ""label"": ""Kutenai""}, {""url"": ""https://www.wikidata.org/entity/Q33434"", ""label"": null}], ""meds"": [[""11326"", ""long_grammar"", 1992, 692, ""Morgan, Lawrence R. 1992""], [""59300"", ""long_grammar"", 1991, 566, ""Lawrence Morgan 1991""], [""112600"", ""grammar"", 1927, 104, ""Boas, Franz 1927""], [""300879"", ""grammar_sketch"", 1894, 156, ""Canestrelli, Philippo 1894""], [""121220"", ""wordlist_or_less"", 1849, 3, ""T. Howse 1849""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	48.7892	language	-115.065	North America		Kutenai	'Kutenai [kute1249][kut]-l-':1	411
FALSE	Spoken L1 Language	0	0	0				xwa	kwaz1243	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/3033"", ""label"": ""Kwaza""}, {""url"": ""https://www.wikidata.org/entity/Q3200839"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Kwaza_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/kwaz1243"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_kwz"", ""label"": ""Kwaza""}], ""meds"": [[""113827"", ""long_grammar"", 2004, 1064, ""Hein van der Voort 2004""], [""141415"", ""long_grammar"", 2000, 780, ""Hein van der Voort 2000""], [""128504"", ""grammar_sketch"", 1997, 20, ""Hein van der Voort 1997""], [""52389"", ""wordlist_or_less"", 1984, 6, ""Carlson, Harvey 1984""], [""161469"", ""wordlist_or_less"", 1963, 1, ""\u010cestm\u00edr Loukotka 1963""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-11.6667	language	-61.1833	South America		Kwaza	'Kwaza [kwaz1243][xwa]-l-':1	135
FALSE	Spoken L1 Language	2	0	0				gdm	laal1242	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/576"", ""label"": ""Laal""}, {""url"": ""https://www.wikidata.org/entity/Q33436"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Laal_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_laa"", ""label"": ""Laal""}], ""meds"": [[""36567"", ""grammar"", 1982, 243, ""Boyeldieu, Pascal 1982""], [""99404"", ""phonology_or_text"", 1977, 13, ""Boyeldieu, Pascal 1977""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	10.0063	language	17.6143	Africa		Laal	"('Laabe [laab1237]':1,'Nuclear Laal [nucl1429]':1)'Laal [laal1242][gdm]-l-':1"	391
FALSE	Spoken L1 Language	3	0	0				laf	lafo1243	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/4478"", ""label"": ""Lafofa""}, {""url"": ""https://www.wikidata.org/entity/Q35711"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Lafofa_languages"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_laf"", ""label"": ""Lafofa""}], ""meds"": [[""160138"", ""grammar_sketch"", 1956, 5, ""Stevenson, Roland C. 1956/1957""], [""160135"", ""grammar_sketch"", 1952, 0, ""Stevenson, Roland C. 1952""], [""8795"", ""wordlist_or_less"", 1916, 6, ""Meinhof, Carl 1916-1917""], [""15091"", ""wordlist_or_less"", 1910, 2, ""Seligmann, Brenda Z. 1910-1911""], [""550022"", ""wordlist_or_less"", 1849, 1, ""Ignaz Knoblecher 1849""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	10.3357	language	30.7331	Africa		Lafofa	"('Jebel El Amira [jebe1248]':1,'Jebel Tekeim [jebe1249]':1,'Nuclear Lafofa [nucl1340]':1)'Lafofa [lafo1243][laf]-l-':1"	155
FALSE	Spoken L1 Language	0	0	0				lrg	lara1258	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/4530"", ""label"": ""Larrakiya""}, {""url"": ""https://collection.aiatsis.gov.au/austlang/language/n21"", ""label"": ""Larrakia""}, {""url"": ""https://en.wikipedia.org/wiki/Laragiya_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/lara1258"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_lar"", ""label"": ""Laragia""}, {""url"": ""https://www.wikidata.org/entity/Q2591193"", ""label"": null}], ""meds"": [[""157115"", ""grammar_sketch"", 1984, 52, ""Capell, Arthur 1984""], [""124786"", ""wordlist_or_less"", 1886, 10, ""Foelsche, Paul 1886""], [""162931"", ""wordlist_or_less"", 1885, 4, ""Adolf Bastian 1885""], [""10439"", ""wordlist_or_less"", 1882, 18, ""Paul Foelsche 1882""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-12.4111	language	130.922	Australia		Laragia	'Laragia [lara1258][lrg]-l-':1	284
FALSE	Spoken L1 Language	0	0	0				lvk	lavu1241	"{""links"": [{""url"": ""http://crubadan.org/languages/lvk"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/10269"", ""label"": ""Lavukaleve""}, {""url"": ""https://en.wikipedia.org/wiki/Lavukaleve_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/lavu1241"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_lav"", ""label"": ""Lavukaleve""}, {""url"": ""https://www.wikidata.org/entity/Q770547"", ""label"": null}], ""meds"": [[""62173"", ""long_grammar"", 2003, 585, ""Angela Terrill 2003""], [""97366"", ""long_grammar"", 1999, 511, ""Angela Terrill 1999""], [""156809"", ""phonology_or_text"", 1975, 3, ""Evelyn M. Todd 1975""], [""161030"", ""phonology_or_text"", 1969, 2, ""Capell, Arthur 1969""], [""57434"", ""wordlist_or_less"", 1927, 1, ""Sidney H. Ray 1927""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-9.05569	language	159.119	Papunesia		Lavukaleve	'Lavukaleve [lavu1241][lvk]-l-':1	167
FALSE	Spoken L1 Language	0	0	0				lec	leco1242	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2915"", ""label"": ""Leco""}, {""url"": ""https://www.wikidata.org/entity/Q2625398"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Leco_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/leco1242"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_lec"", ""label"": ""Leko""}], ""meds"": [[""15124"", ""grammar_sketch"", 1905, 62, ""Samuel A. Lafone Quevedo 1905""], [""42445"", ""wordlist_or_less"", 1853, 571, ""Henry A. Weddell 1853""], [""104642"", ""wordlist_or_less"", 1794, 16, ""Palau, Mercedes and Blanca Saiz 1989 [1794]""], [""96331"", ""wordlist_or_less"", 1770, 19, ""Cosme Bueno 1770""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-15.0092	language	-67.8818	South America		Leco	'Leco [leco1242][lec]-l-':1	183
FALSE	Spoken L1 Language	0	0	0				ule	lule1238	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q12635889"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Lule_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_lul"", ""label"": ""Lule""}], ""meds"": [[""302074"", ""grammar_sketch"", 1732, 369, ""Antonio Maccioni 2008 [1732]""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-25.221839	language	-61.887818	South America		Lule	'Lule [lule1238][ule]-l-':1	179
FALSE	Spoken L1 Language	0	0	0				xak	maku1246	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q2032882"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Maku-Auari_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mkw"", ""label"": ""M\u00e1ku""}], ""meds"": [[""23209"", ""grammar_sketch"", 1991, 78, ""Maciel, Iraguacema 1991""], [""42060"", ""phonology_or_text"", 1966, 38, ""Migliazza, Ernesto C. 1966""], [""32553"", ""phonology_or_text"", 1965, 17, ""Migliazza, Ernesto C. 1965""], [""85129"", ""wordlist_or_less"", 1928, 8, ""Theodor Koch-Gr\u00fcnberg 1928""], [""26137"", ""wordlist_or_less"", 1913, 3, ""Koch-Gr\u00fcnberg, Theodor 1913""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	3.969231	language	-64.235892	South America		MÃ¡ku	'MÃ¡ku [maku1246][xak]-l-':1	309
FALSE	Spoken L1 Language	0	0	0				NOCODE_Maratino	mara1266	"{""links"": [], ""meds"": [[""133314"", ""wordlist_or_less"", 1940, 3, ""John R. Swanton 1940""]], ""ethnologue_comment"": {""isohid"": ""NOCODE_Maratino"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Maratino, an extinct poorly attested language of Mexico, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:w:Swanton:Maratino**, **hh:hv:Campbell:1997**).""}, ""iso_retirement"": null}"	24.339089	language	-98.576661	North America		Maratino	'Maratino [mara1266]-l-':1	297
FALSE	Spoken L1 Language	0	0	0				mok	moro1289	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2719"", ""label"": ""Marori""}, {""url"": ""https://www.wikidata.org/entity/Q6913275"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Morori_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mri"", ""label"": ""Moraori""}], ""meds"": [[""306703"", ""grammar_sketch"", 2012, 24, ""Arka, I Wayan 2012""], [""81498"", ""grammar_sketch"", 1954, 19, ""Drabbe, Peter 1954""], [""141795"", ""grammar_sketch"", 1950, 6, ""J. H. M. C. Boelaars 1950""], [""72902"", ""wordlist_or_less"", 1939, 9, ""Nevermann, Hans 1939""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-8.5692	language	140.688	Papunesia		Marori	'Marori [moro1289][mok]-l-':1	25
FALSE	Spoken L1 Language	0	0	0				mvs	mass1263	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2716"", ""label"": ""Masep""}, {""url"": ""https://www.wikidata.org/entity/Q3502895"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Massep_language"", ""label"": null}], ""meds"": [[""572851"", ""wordlist_or_less"", 1979, 4, ""Fred Hurd 1979""], [""548534"", ""wordlist_or_less"", 1955, 2, ""Du Buy, J. 1955""], [""29762"", ""wordlist_or_less"", 1954, 1, ""van der Leeden, Alexander Cornelis 1954""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-1.74679	language	138.294	Papunesia		Massep	'Massep [mass1263][mvs]-l-':1	203
FALSE	Spoken L1 Language	0	0	0				NOCODE_Matanawi	mata1275	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q6786047"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Matanawi_language"", ""label"": null}], ""meds"": [[""578183"", ""phonology_or_text"", 2019, 43, ""Valio Antunes Alves, Diego 2019""], [""67885"", ""wordlist_or_less"", 1925, 3, ""Curt Nimuendaj\u00fa 1925""]], ""ethnologue_comment"": {""isohid"": ""NOCODE_Matanawi"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Matanaw\u00ed, an extinct isolated language of the Madeira river, attested with a wordlist in **hh:hw:Nimuendaju:Madeira**, is missing from E16/E17/E18/E19/E20/E21/E22/E23.""}, ""iso_retirement"": null}"	-4.8509511	language	-58.988617	South America		MatanawÃ_	'MatanawÃ_ [mata1275]-l-':1	224
FALSE	Spoken L1 Language	0	0	0				axg	mato1253	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/3032"", ""label"": ""Ar\u00e1ra of Mato Grosso""}, {""url"": ""https://www.wikidata.org/entity/Q3446660"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mato_Grosso_Ar%C3%A1ra_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/mato1253"", ""label"": null}], ""meds"": [[""148033"", ""wordlist_or_less"", 1959, 23, ""Hugo, Vitor 1959""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-9.172609	language	-60.628867	South America		Mato Grosso ArÃ¡ra	'Mato Grosso ArÃ¡ra [mato1253][axg]-l-':1	414
FALSE	Spoken L1 Language	0	0	0				mgk	mawe1251	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/4647"", ""label"": ""Mawes""}, {""url"": ""https://www.wikidata.org/entity/Q6794395"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mawes_language"", ""label"": null}], ""meds"": [[""42038"", ""wordlist_or_less"", 1994, 4, ""Smits, Leo and Voorhoeve, C. L. 1994""], [""126692"", ""wordlist_or_less"", 1975, 1, ""C. L. Voorhoeve 1975""], [""17111"", ""wordlist_or_less"", 1955, 1, ""Galis, Klaas Wilhelm 1955""], [""29762"", ""wordlist_or_less"", 1954, 1, ""van der Leeden, Alexander Cornelis 1954""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-2.36944	language	139.752	Papunesia		Mawes	'Mawes [mawe1251][mgk]-l-':1	193
FALSE	Spoken L1 Language	6	0	0				ayz	maib1239	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q4830892"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Maybrat_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/maib1239"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_may"", ""label"": ""Maybrat""}], ""meds"": [[""63712"", ""long_grammar"", 1999, 405, ""Dol, Philomena Hedwig 1999""], [""309580"", ""grammar_sketch"", 1992, 292, ""Witanti, S. A. 1992""], [""14408"", ""phonology_or_text"", 1989, 220, ""Kafiar, August and Ajamiseba, Daniel C. and Silzer, Peter J. 1989""], [""73391"", ""wordlist_or_less"", 1968, 161, ""John-Erik Elmberg 1968""], [""99643"", ""wordlist_or_less"", 1955, 51, ""John-Erik Elmberg 1955""], [""82523"", ""wordlist_or_less"", 1906, 2, ""Ruys, Th. H. 1906""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-1.3679	language	132.591	Papunesia		Maybrat-Karon	"('Karon Dori [karo1303][kgw]':1,'Maimaka [maim1251]':1,'Maisawiet [mais1251]':1,'Maisefa [mais1252]':1,'Maite [mait1252]':1,'Maiyah [maiy1240]':1)'Maybrat-Karon [maib1239][ayz]-l-':1"	348
FALSE	Spoken L1 Language	0	0	0				xmr	mero1237	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q13366"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Meroitic_language"", ""label"": null}], ""meds"": [[""569438"", ""phonology_or_text"", 2014, 332, ""Breyer, Francis 2014""], [""52299"", ""phonology_or_text"", 1979, 214, ""Hintze, Fritz 1979""], [""125054"", ""phonology_or_text"", 1972, 17, ""Zawadowski, Yuri 1972""], [""142541"", ""wordlist_or_less"", 1955, 9, ""Hintze, Fritz 1955""], [""97528"", ""wordlist_or_less"", 1911, 189, ""Griffith, Francis Llewellyn 1911""], [""152314"", ""wordlist_or_less"", 1909, 12, ""Griffith, Francis Llewellyn 1909""]], ""ethnologue_comment"": {""isohid"": ""xmr"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Meroitic, an enigmatic poorly attested extinct language of North Sudan, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:ld:Rilly:Meroe**, **hh:ld:Rilly:Meroitique**, **hh:ld:Griffith:Meroitic**, **hh:hv:Rowan:Meroitic**).""}, ""iso_retirement"": null}"	16.9333	language	33.7333	Africa		Meroitic	'Meroitic [mero1237][xmr]-l-':1	204
FALSE	Spoken L1 Language	0	0	0				NOCODE_Mimi-Gaudefroy	mimi1240	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q6862206"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mimi_of_Decorse"", ""label"": null}], ""meds"": [[""115805"", ""wordlist_or_less"", 1971, 3, ""Jungraithmayr, Herrmann 1971""], [""17699"", ""wordlist_or_less"", 1907, 2, ""Gaudefroy-Demombynes, Maurice 1907""]], ""ethnologue_comment"": {""isohid"": ""NOCODE_Mimi-Gaudefroy"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""The Mimi language as documented by Gaston Decorse in\n**hh:hw:Gaudefroy-Demombynes:Oubangui-Chari** is missing from E16/E17/E18/E19/E20/E21/E22/E23. I have never been able to find out where Decorse collected the wordlist and where his informant came from but presumably it was collected somewhere in SE Chad or NE Central African Republic on Decorse's trip in 1902-1904 (**hh:h:Decorse:Congo-Tchad**) and the wordlist shows Arabic and Maban loans (**hh:hv:Starostin:Mimi**), so it was probably also spoken in Wadai. The language has not been sighted for over a century and is therefore likely extinct.""}, ""iso_retirement"": null}"	13.827507	language	21.11324	Africa		Mimi-Gaudefroy	'Mimi-Gaudefroy [mimi1240]-l-':1	292
FALSE	Spoken L1 Language	0	0	0				xxm	mink1237	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q6867836"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mingginda_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/mink1237"", ""label"": null}], ""meds"": [[""43411"", ""wordlist_or_less"", 1990, 12, ""Darrell T. Tryon and Geoffrey N. O'Grady 1990""], [""96319"", ""wordlist_or_less"", 1886, 2, ""Coward, Thomas 1886""]], ""ethnologue_comment"": {""isohid"": ""xxm"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Minkin, a poorly attested extinct language of possible Tangkic affiliation,\nis missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:hvw:Evans:Minkin**, **hh:w:Coward:Burketown**).""}, ""iso_retirement"": null}"	-17.736653	language	139.541931	Australia		Minkin	'Minkin [mink1237][xxm]-l-':1	86
FALSE	Spoken L1 Language	0	0	0				omc	moch1259	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q1951641"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mochica_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/moch1259"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mcc"", ""label"": ""Mochica""}], ""meds"": [[""41189"", ""grammar"", 1892, 244, ""E. W. Middendorf 1892""], [""303419"", ""grammar_sketch"", 1644, 141, ""de la Carrera, Fernando 1880 [1644]""]], ""ethnologue_comment"": {""isohid"": ""omc"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Mochica, an extinct isolate language of Peru, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:s:Hovdhaugen:Mochica**, **hh:g:Middendorf:Muchik**, **hh:hvs:Torero:Andes**, **hh:hv:Cerron-Palomino:Naimlap**).""}, ""iso_retirement"": null}"	-8.01667	language	-79	South America		Mochica	'Mochica [moch1259][omc]-l-':1	94
FALSE	Spoken L1 Language	0	0	0				mbe	mola1238	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q3319444"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Molala_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/mola1238"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mll"", ""label"": ""Molala""}], ""meds"": [[""118299"", ""long_grammar"", 2006, 396, ""Nicholas J. Pharris 2006""], [""104538"", ""wordlist_or_less"", 1996, 30, ""H. Berman 1996""], [""27878"", ""wordlist_or_less"", 1836, 5, ""Albert Gallatin 1836""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	44.556	language	-122.857	North America		Molale	'Molale [mola1238][mbe]-l-':1	31
FALSE	Spoken L1 Language	0	0	0				msl	molo1262	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/4714"", ""label"": ""Powle-Ma""}, {""url"": ""https://www.wikidata.org/entity/Q4300950"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Molof_language"", ""label"": null}], ""meds"": [[""551850"", ""wordlist_or_less"", 2005, 14, ""Benny Rumaropen 2005""], [""42038"", ""wordlist_or_less"", 1994, 4, ""Smits, Leo and Voorhoeve, C. L. 1994""], [""156670"", ""wordlist_or_less"", 1956, 4, ""Galis, Klaas Wilhelm 1956""], [""61622"", ""wordlist_or_less"", 1940, 10, ""Hoogland, J. 1940""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-3.41946	language	140.557	Papunesia		Molof	'Molof [molo1262][msl]-l-':1	140
FALSE	Spoken L1 Language	0	0	0				moq	morb1239	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2718"", ""label"": ""Mor (Bomberai Peninsula, Indonesia)""}, {""url"": ""https://www.wikidata.org/entity/Q11732468"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mor_language_(Papuan)"", ""label"": null}, {""url"": ""https://phoible.org/languages/morb1239"", ""label"": null}], ""meds"": [[""42031"", ""wordlist_or_less"", 1998, 3, ""Smits, Leo and Voorhoeve, C. L. 1998""], [""126692"", ""wordlist_or_less"", 1975, 1, ""C. L. Voorhoeve 1975""], [""159239"", ""wordlist_or_less"", 1958, 1, ""Anceaux, Johannes Cornelis 1958""], [""22183"", ""wordlist_or_less"", 1956, 1, ""Anceaux, Johannes Cornelis 1956""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-2.85747	language	132.845	Papunesia		Mor (Bomberai Peninsula)	'Mor {Bomberai Peninsula} [morb1239][moq]-l-':1	12
